#(id,from,to,speed,planTime)
(16149, 60, 15, 6, 55)
(16150, 63, 54, 6, 45)
(16151, 11, 12, 6, 79)
(16152, 29, 52, 6, 20)
(16153, 80, 96, 6, 25)
(16154, 2, 19, 4, 9)
(16155, 54, 53, 6, 81)
(16156, 11, 65, 8, 18)
(16157, 98, 45, 6, 10)
(16158, 21, 28, 8, 94)
(16159, 75, 51, 8, 87)
(16160, 51, 11, 6, 3)
(16161, 53, 88, 4, 23)
(16162, 74, 81, 4, 66)
(16163, 67, 99, 6, 97)
(16164, 61, 71, 6, 45)
(16165, 89, 37, 4, 24)
(16166, 70, 79, 4, 24)
(16167, 95, 89, 6, 63)
(16168, 44, 17, 6, 73)
(16169, 27, 37, 4, 91)
(16170, 97, 6, 4, 2)
(16171, 30, 66, 8, 9)
(16172, 9, 99, 6, 53)
(16173, 55, 10, 4, 56)
(16174, 15, 28, 8, 80)
(16175, 67, 73, 8, 12)
(16176, 80, 21, 6, 26)
(16177, 3, 64, 4, 35)
(16178, 76, 56, 4, 25)
(16179, 44, 51, 4, 56)
(16180, 58, 88, 4, 61)
(16181, 60, 67, 4, 36)
(16182, 83, 62, 8, 75)
(16183, 95, 52, 4, 21)
(16184, 32, 54, 4, 81)
(16185, 53, 66, 6, 5)
(16186, 88, 49, 6, 60)
(16187, 44, 45, 8, 45)
(16188, 78, 40, 6, 82)
(16189, 30, 77, 6, 43)
(16190, 93, 2, 4, 32)
(16191, 55, 35, 6, 83)
(16192, 97, 22, 8, 89)
(16193, 64, 80, 4, 54)
(16194, 23, 33, 4, 93)
(16195, 88, 54, 8, 27)
(16196, 71, 28, 4, 19)
(16197, 49, 64, 4, 95)
(16198, 69, 51, 4, 50)
(16199, 66, 74, 8, 31)
(16200, 24, 16, 6, 88)
(16201, 60, 46, 4, 54)
(16202, 61, 16, 6, 62)
(16203, 63, 13, 6, 8)
(16204, 82, 41, 4, 73)
(16205, 10, 28, 8, 49)
(16206, 43, 92, 4, 58)
(16207, 93, 5, 6, 99)
(16208, 90, 98, 6, 24)
(16209, 28, 61, 6, 40)
(16210, 10, 33, 4, 89)
(16211, 53, 8, 4, 65)
(16212, 12, 95, 8, 30)
(16213, 86, 100, 4, 14)
(16214, 4, 33, 8, 77)
(16215, 61, 20, 4, 97)
(16216, 56, 48, 6, 24)
(16217, 80, 62, 6, 47)
(16218, 69, 55, 8, 31)
(16219, 4, 35, 4, 4)
(16220, 55, 18, 8, 62)
(16221, 36, 43, 8, 98)
(16222, 23, 97, 6, 45)
(16223, 43, 13, 6, 78)
(16224, 56, 39, 8, 18)
(16225, 64, 67, 6, 59)
(16226, 56, 16, 8, 97)
(16227, 15, 9, 6, 81)
(16228, 35, 3, 6, 83)
(16229, 62, 34, 4, 3)
(16230, 79, 47, 4, 90)
(16231, 38, 80, 6, 63)
(16232, 55, 12, 6, 73)
(16233, 84, 2, 8, 1)
(16234, 68, 35, 4, 76)
(16235, 90, 69, 6, 87)
(16236, 75, 79, 6, 35)
(16237, 89, 23, 6, 15)
(16238, 47, 97, 6, 38)
(16239, 18, 64, 8, 12)
(16240, 92, 18, 6, 26)
(16241, 49, 5, 4, 92)
(16242, 16, 88, 4, 41)
(16243, 77, 5, 4, 59)
(16244, 99, 12, 8, 70)
(16245, 29, 10, 8, 3)
(16246, 80, 42, 8, 59)
(16247, 62, 94, 8, 80)
(16248, 71, 5, 6, 97)
(16249, 61, 83, 6, 59)
(16250, 7, 30, 6, 40)
(16251, 80, 8, 6, 64)
(16252, 14, 10, 4, 32)
(16253, 82, 5, 4, 58)
(16254, 88, 43, 4, 12)
(16255, 66, 44, 6, 66)
(16256, 29, 33, 4, 36)
(16257, 26, 22, 8, 29)
(16258, 65, 73, 8, 41)
(16259, 30, 41, 8, 32)
(16260, 60, 88, 8, 3)
(16261, 52, 55, 4, 67)
(16262, 15, 44, 4, 9)
(16263, 16, 97, 4, 31)
(16264, 15, 78, 8, 47)
(16265, 50, 31, 4, 67)
(16266, 97, 73, 8, 93)
(16267, 3, 58, 8, 63)
(16268, 84, 10, 8, 5)
(16269, 16, 12, 6, 85)
(16270, 14, 9, 4, 67)
(16271, 76, 3, 6, 85)
(16272, 3, 59, 6, 55)
(16273, 83, 87, 6, 73)
(16274, 27, 25, 8, 49)
(16275, 2, 61, 6, 67)
(16276, 99, 37, 8, 17)
(16277, 24, 52, 4, 12)
(16278, 34, 78, 6, 76)
(16279, 11, 68, 8, 35)
(16280, 53, 49, 6, 93)
(16281, 78, 70, 4, 2)
(16282, 59, 94, 8, 11)
(16283, 53, 16, 4, 46)
(16284, 19, 32, 8, 79)
(16285, 21, 90, 6, 1)
(16286, 93, 52, 8, 3)
(16287, 28, 6, 6, 47)
(16288, 75, 88, 8, 23)
(16289, 19, 76, 8, 29)
(16290, 15, 25, 6, 22)
(16291, 52, 100, 4, 32)
(16292, 50, 65, 6, 71)
(16293, 85, 47, 4, 13)
(16294, 53, 71, 4, 25)
(16295, 22, 8, 4, 19)
(16296, 30, 13, 6, 86)
(16297, 54, 1, 8, 43)
(16298, 50, 2, 6, 23)
(16299, 34, 48, 4, 4)
(16300, 50, 11, 4, 26)
(16301, 66, 45, 6, 45)
(16302, 45, 27, 4, 20)
(16303, 34, 97, 8, 77)
(16304, 73, 54, 4, 43)
(16305, 17, 48, 6, 77)
(16306, 36, 35, 4, 62)
(16307, 16, 76, 4, 22)
(16308, 32, 55, 8, 77)
(16309, 74, 80, 8, 13)
(16310, 64, 33, 4, 69)
(16311, 88, 19, 6, 27)
(16312, 55, 36, 8, 14)
(16313, 93, 24, 6, 99)
(16314, 4, 57, 6, 85)
(16315, 21, 92, 8, 31)
(16316, 63, 53, 4, 1)
(16317, 16, 47, 4, 37)
(16318, 24, 64, 4, 19)
(16319, 95, 54, 4, 80)
(16320, 37, 62, 4, 52)
(16321, 6, 93, 4, 65)
(16322, 44, 57, 6, 62)
(16323, 2, 52, 4, 59)
(16324, 40, 74, 8, 83)
(16325, 37, 56, 4, 90)
(16326, 73, 97, 6, 48)
(16327, 75, 29, 8, 72)
(16328, 74, 47, 8, 53)
(16329, 59, 10, 6, 68)
(16330, 54, 67, 8, 68)
(16331, 42, 22, 8, 42)
(16332, 71, 66, 8, 44)
(16333, 49, 88, 4, 19)
(16334, 9, 63, 6, 75)
(16335, 27, 8, 8, 52)
(16336, 39, 72, 6, 18)
(16337, 39, 32, 6, 90)
(16338, 58, 81, 6, 69)
(16339, 3, 36, 6, 9)
(16340, 6, 70, 8, 68)
(16341, 34, 15, 8, 32)
(16342, 87, 26, 8, 41)
(16343, 2, 54, 6, 2)
(16344, 83, 50, 4, 97)
(16345, 49, 98, 6, 76)
(16346, 18, 8, 6, 72)
(16347, 39, 83, 4, 9)
(16348, 38, 71, 4, 63)
(16349, 39, 36, 4, 42)
(16350, 90, 54, 4, 4)
(16351, 11, 6, 4, 3)
(16352, 35, 47, 8, 69)
(16353, 97, 45, 8, 25)
(16354, 93, 66, 8, 64)
(16355, 74, 33, 4, 29)
(16356, 62, 29, 6, 16)
(16357, 15, 45, 4, 66)
(16358, 20, 11, 6, 36)
(16359, 5, 48, 6, 97)
(16360, 27, 90, 6, 99)
(16361, 88, 34, 8, 3)
(16362, 75, 72, 4, 97)
(16363, 81, 39, 4, 16)
(16364, 52, 22, 4, 84)
(16365, 19, 15, 8, 46)
(16366, 3, 9, 8, 81)
(16367, 95, 49, 8, 31)
(16368, 47, 27, 4, 9)
(16369, 17, 38, 4, 56)
(16370, 15, 48, 4, 28)
(16371, 4, 57, 8, 32)
(16372, 68, 30, 8, 51)
(16373, 28, 59, 6, 2)
(16374, 21, 53, 8, 18)
(16375, 93, 86, 6, 41)
(16376, 52, 92, 8, 5)
(16377, 51, 93, 6, 10)
(16378, 5, 6, 8, 93)
(16379, 43, 50, 8, 64)
(16380, 61, 30, 4, 8)
(16381, 45, 47, 6, 4)
(16382, 62, 34, 8, 80)
(16383, 89, 10, 8, 15)
(16384, 52, 100, 4, 59)
(16385, 26, 98, 4, 35)
(16386, 28, 1, 8, 97)
(16387, 71, 9, 6, 54)
(16388, 65, 36, 4, 22)
(16389, 65, 57, 4, 24)
(16390, 93, 46, 4, 4)
(16391, 87, 82, 4, 68)
(16392, 27, 76, 4, 95)
(16393, 83, 79, 8, 95)
(16394, 72, 24, 8, 31)
(16395, 80, 56, 8, 84)
(16396, 10, 28, 8, 50)
(16397, 38, 18, 8, 80)
(16398, 93, 19, 8, 38)
(16399, 55, 98, 4, 36)
(16400, 42, 83, 8, 8)
(16401, 77, 17, 8, 12)
(16402, 36, 61, 6, 94)
(16403, 96, 31, 6, 37)
(16404, 66, 76, 4, 78)
(16405, 60, 31, 4, 48)
(16406, 57, 88, 8, 70)
(16407, 95, 69, 8, 92)
(16408, 11, 45, 6, 69)
(16409, 91, 41, 4, 8)
(16410, 27, 60, 6, 22)
(16411, 14, 79, 8, 56)
(16412, 73, 99, 6, 67)
(16413, 4, 15, 4, 68)
(16414, 31, 45, 6, 81)
(16415, 5, 42, 6, 65)
(16416, 98, 86, 4, 62)
(16417, 31, 35, 8, 25)
(16418, 56, 96, 8, 12)
(16419, 73, 46, 4, 9)
(16420, 54, 75, 6, 66)
(16421, 2, 53, 6, 27)
(16422, 69, 14, 8, 27)
(16423, 54, 57, 4, 6)
(16424, 76, 96, 6, 35)
(16425, 51, 61, 4, 52)
(16426, 35, 20, 4, 56)
(16427, 93, 5, 8, 56)
(16428, 21, 76, 8, 22)
(16429, 86, 67, 4, 27)
(16430, 72, 53, 6, 65)
(16431, 89, 19, 4, 18)
(16432, 78, 53, 8, 38)
(16433, 58, 52, 4, 40)
(16434, 98, 76, 6, 73)
(16435, 96, 73, 8, 96)
(16436, 42, 6, 4, 37)
(16437, 30, 38, 8, 96)
(16438, 25, 2, 4, 60)
(16439, 52, 77, 6, 98)
(16440, 68, 76, 6, 85)
(16441, 73, 2, 6, 43)
(16442, 2, 88, 4, 1)
(16443, 59, 17, 8, 8)
(16444, 63, 99, 6, 38)
(16445, 60, 15, 6, 21)
(16446, 77, 45, 8, 70)
(16447, 40, 77, 8, 67)
(16448, 91, 29, 6, 97)
(16449, 16, 28, 8, 100)
(16450, 45, 81, 8, 74)
(16451, 93, 73, 6, 56)
(16452, 16, 4, 8, 41)
(16453, 98, 80, 6, 27)
(16454, 63, 96, 6, 70)
(16455, 74, 46, 6, 68)
(16456, 13, 11, 4, 44)
(16457, 8, 28, 4, 17)
(16458, 87, 54, 4, 98)
(16459, 67, 9, 8, 13)
(16460, 78, 96, 4, 23)
(16461, 46, 21, 4, 12)
(16462, 27, 68, 8, 14)
(16463, 15, 55, 4, 18)
(16464, 30, 55, 8, 70)
(16465, 20, 75, 4, 33)
(16466, 5, 40, 6, 25)
(16467, 63, 58, 4, 87)
(16468, 39, 59, 4, 48)
(16469, 23, 56, 6, 9)
(16470, 48, 94, 4, 23)
(16471, 83, 33, 8, 37)
(16472, 64, 18, 8, 82)
(16473, 91, 14, 8, 91)
(16474, 90, 61, 6, 52)
(16475, 73, 37, 4, 94)
(16476, 28, 46, 6, 76)
(16477, 64, 14, 8, 11)
(16478, 31, 69, 6, 73)
(16479, 79, 76, 8, 48)
(16480, 35, 82, 8, 85)
(16481, 9, 83, 6, 6)
(16482, 88, 56, 4, 44)
(16483, 17, 93, 6, 41)
(16484, 55, 23, 8, 100)
(16485, 25, 60, 6, 9)
(16486, 57, 1, 8, 28)
(16487, 38, 59, 8, 95)
(16488, 86, 53, 4, 23)
(16489, 12, 60, 4, 10)
(16490, 49, 31, 8, 21)
(16491, 86, 59, 6, 73)
(16492, 92, 26, 6, 9)
(16493, 14, 51, 4, 95)
(16494, 93, 89, 6, 66)
(16495, 80, 4, 6, 86)
(16496, 77, 78, 4, 30)
(16497, 28, 2, 8, 96)
(16498, 15, 17, 8, 57)
(16499, 42, 73, 4, 80)
(16500, 81, 33, 4, 4)
(16501, 72, 32, 8, 15)
(16502, 23, 68, 4, 55)
(16503, 20, 73, 4, 28)
(16504, 56, 89, 6, 61)
(16505, 76, 90, 4, 42)
(16506, 22, 43, 6, 19)
(16507, 30, 87, 6, 93)
(16508, 40, 85, 8, 51)
(16509, 88, 95, 8, 52)
(16510, 55, 93, 4, 76)
(16511, 51, 20, 8, 5)
(16512, 15, 30, 8, 1)
(16513, 100, 96, 8, 26)
(16514, 75, 64, 8, 5)
(16515, 31, 44, 8, 37)
(16516, 1, 22, 4, 18)
(16517, 97, 48, 8, 11)
(16518, 21, 88, 6, 14)
(16519, 87, 61, 8, 37)
(16520, 28, 14, 8, 83)
(16521, 80, 75, 4, 46)
(16522, 73, 5, 8, 58)
(16523, 53, 6, 6, 40)
(16524, 93, 67, 4, 94)
(16525, 8, 24, 6, 78)
(16526, 71, 34, 8, 59)
(16527, 52, 24, 6, 80)
(16528, 30, 10, 8, 26)
(16529, 86, 38, 6, 26)
(16530, 35, 4, 8, 49)
(16531, 76, 67, 4, 89)
(16532, 45, 80, 6, 15)
(16533, 71, 58, 6, 65)
(16534, 41, 82, 6, 54)
(16535, 10, 41, 4, 11)
(16536, 89, 21, 8, 69)
(16537, 55, 24, 8, 17)
(16538, 17, 27, 6, 2)
(16539, 7, 40, 8, 96)
(16540, 92, 85, 8, 66)
(16541, 17, 30, 6, 87)
(16542, 59, 58, 6, 35)
(16543, 2, 65, 6, 62)
(16544, 57, 71, 4, 37)
(16545, 99, 87, 8, 57)
(16546, 5, 61, 4, 33)
(16547, 60, 74, 6, 8)
(16548, 92, 93, 4, 14)
(16549, 30, 1, 6, 35)
(16550, 80, 93, 8, 30)
(16551, 68, 39, 6, 12)
(16552, 67, 16, 4, 19)
(16553, 86, 85, 6, 47)
(16554, 31, 30, 6, 20)
(16555, 12, 20, 6, 69)
(16556, 76, 96, 8, 13)
(16557, 51, 76, 6, 53)
(16558, 45, 33, 4, 78)
(16559, 86, 22, 8, 39)
(16560, 23, 11, 4, 34)
(16561, 26, 34, 6, 98)
(16562, 63, 90, 8, 44)
(16563, 39, 10, 4, 7)
(16564, 88, 54, 6, 47)
(16565, 68, 91, 4, 11)
(16566, 90, 74, 8, 58)
(16567, 89, 56, 4, 38)
(16568, 30, 33, 4, 81)
(16569, 38, 68, 6, 61)
(16570, 100, 51, 4, 39)
(16571, 62, 100, 4, 99)
(16572, 53, 98, 8, 36)
(16573, 39, 67, 6, 77)
(16574, 50, 52, 4, 58)
(16575, 18, 6, 6, 29)
(16576, 34, 59, 4, 43)
(16577, 99, 10, 8, 76)
(16578, 7, 88, 4, 90)
(16579, 51, 68, 6, 25)
(16580, 100, 93, 6, 94)
(16581, 60, 91, 6, 51)
(16582, 2, 69, 4, 8)
(16583, 60, 56, 8, 23)
(16584, 16, 33, 6, 79)
(16585, 87, 62, 6, 26)
(16586, 69, 71, 6, 16)
(16587, 91, 25, 4, 66)
(16588, 3, 48, 4, 91)
(16589, 84, 85, 8, 73)
(16590, 18, 34, 4, 15)
(16591, 92, 93, 6, 42)
(16592, 51, 53, 8, 80)
(16593, 39, 96, 8, 7)
(16594, 54, 67, 6, 30)
(16595, 6, 46, 6, 10)
(16596, 28, 73, 4, 58)
(16597, 78, 72, 8, 18)
(16598, 58, 12, 4, 43)
(16599, 14, 83, 4, 52)
(16600, 82, 90, 4, 27)
(16601, 15, 86, 8, 96)
(16602, 25, 16, 8, 58)
(16603, 94, 21, 4, 44)
(16604, 99, 23, 4, 74)
(16605, 56, 45, 8, 57)
(16606, 69, 23, 6, 34)
(16607, 32, 16, 8, 61)
(16608, 10, 72, 4, 8)
(16609, 98, 16, 8, 75)
(16610, 65, 100, 6, 36)
(16611, 11, 25, 8, 59)
(16612, 65, 31, 8, 94)
(16613, 87, 25, 8, 17)
(16614, 58, 74, 6, 83)
(16615, 76, 36, 4, 34)
(16616, 76, 9, 4, 88)
(16617, 86, 28, 8, 56)
(16618, 37, 90, 6, 46)
(16619, 20, 15, 8, 7)
(16620, 58, 98, 6, 2)
(16621, 72, 59, 8, 65)
(16622, 97, 65, 6, 65)
(16623, 74, 85, 6, 20)
(16624, 74, 21, 8, 54)
(16625, 29, 13, 6, 85)
(16626, 26, 77, 4, 3)
(16627, 96, 95, 8, 7)
(16628, 8, 41, 8, 51)
(16629, 35, 26, 6, 50)
(16630, 61, 37, 4, 32)
(16631, 23, 10, 6, 95)
(16632, 31, 83, 4, 69)
(16633, 9, 38, 6, 65)
(16634, 66, 86, 6, 21)
(16635, 97, 61, 8, 97)
(16636, 58, 67, 4, 8)
(16637, 22, 35, 8, 62)
(16638, 98, 89, 6, 8)
(16639, 4, 16, 4, 90)
(16640, 26, 25, 8, 78)
(16641, 46, 60, 4, 21)
(16642, 59, 56, 6, 58)
(16643, 38, 47, 4, 43)
(16644, 1, 10, 6, 49)
(16645, 67, 30, 6, 34)
(16646, 73, 32, 6, 35)
(16647, 97, 39, 8, 77)
(16648, 34, 7, 6, 5)
(16649, 15, 37, 4, 70)
(16650, 79, 83, 4, 50)
(16651, 97, 77, 6, 46)
(16652, 59, 95, 6, 74)
(16653, 88, 32, 4, 42)
(16654, 45, 85, 4, 1)
(16655, 59, 36, 6, 9)
(16656, 1, 98, 8, 65)
(16657, 30, 27, 8, 35)
(16658, 86, 43, 6, 54)
(16659, 64, 25, 8, 91)
(16660, 74, 32, 4, 1)
(16661, 82, 74, 6, 99)
(16662, 27, 6, 4, 99)
(16663, 81, 87, 8, 62)
(16664, 100, 91, 6, 88)
(16665, 98, 43, 8, 2)
(16666, 64, 18, 8, 34)
(16667, 88, 74, 8, 53)
(16668, 25, 67, 6, 61)
(16669, 50, 76, 6, 81)
(16670, 45, 1, 8, 65)
(16671, 100, 40, 8, 59)
(16672, 30, 62, 6, 3)
(16673, 92, 23, 8, 59)
(16674, 55, 79, 8, 65)
(16675, 78, 86, 8, 28)
(16676, 30, 27, 4, 35)
(16677, 9, 79, 4, 92)
(16678, 42, 73, 6, 40)
(16679, 8, 6, 6, 18)
(16680, 66, 97, 8, 91)
(16681, 56, 32, 4, 15)
(16682, 54, 80, 8, 11)
(16683, 70, 52, 6, 24)
(16684, 24, 96, 6, 90)
(16685, 72, 13, 6, 45)
(16686, 60, 83, 6, 33)
(16687, 73, 68, 4, 73)
(16688, 15, 29, 4, 100)
(16689, 53, 89, 6, 25)
(16690, 82, 33, 8, 9)
(16691, 36, 96, 8, 58)
(16692, 56, 78, 6, 54)
(16693, 28, 80, 8, 96)
(16694, 67, 25, 6, 89)
(16695, 96, 75, 6, 65)
(16696, 78, 84, 4, 46)
(16697, 13, 34, 4, 31)
(16698, 33, 11, 6, 9)
(16699, 19, 58, 6, 23)
(16700, 59, 21, 8, 59)
(16701, 84, 76, 4, 69)
(16702, 7, 55, 6, 14)
(16703, 10, 33, 8, 46)
(16704, 16, 73, 8, 59)
(16705, 97, 65, 4, 58)
(16706, 61, 62, 4, 31)
(16707, 51, 68, 4, 32)
(16708, 97, 50, 6, 83)
(16709, 85, 41, 6, 81)
(16710, 31, 44, 4, 28)
(16711, 57, 40, 8, 15)
(16712, 50, 70, 4, 82)
(16713, 5, 52, 6, 92)
(16714, 16, 24, 4, 100)
(16715, 48, 47, 4, 99)
(16716, 95, 60, 8, 64)
(16717, 66, 44, 4, 73)
(16718, 33, 24, 8, 29)
(16719, 11, 84, 4, 41)
(16720, 58, 15, 6, 21)
(16721, 66, 75, 8, 42)
(16722, 41, 17, 6, 10)
(16723, 54, 65, 8, 5)
(16724, 15, 69, 4, 85)
(16725, 86, 91, 6, 71)
(16726, 93, 99, 6, 4)
(16727, 31, 52, 4, 19)
(16728, 4, 31, 4, 24)
(16729, 45, 62, 8, 67)
(16730, 10, 57, 6, 92)
(16731, 53, 39, 4, 89)
(16732, 17, 40, 6, 81)
(16733, 5, 99, 6, 6)
(16734, 63, 66, 6, 15)
(16735, 14, 35, 6, 59)
(16736, 12, 13, 8, 40)
(16737, 66, 98, 6, 36)
(16738, 7, 6, 4, 42)
(16739, 92, 98, 4, 42)
(16740, 25, 64, 8, 38)
(16741, 89, 95, 4, 26)
(16742, 28, 57, 4, 56)
(16743, 55, 10, 8, 23)
(16744, 30, 16, 8, 63)
(16745, 88, 19, 8, 12)
(16746, 45, 50, 8, 71)
(16747, 78, 87, 6, 8)
(16748, 55, 58, 8, 6)
(16749, 51, 36, 8, 14)
(16750, 23, 74, 6, 46)
(16751, 93, 48, 8, 48)
(16752, 71, 50, 6, 10)
(16753, 35, 3, 8, 53)
(16754, 19, 24, 4, 29)
(16755, 84, 74, 8, 43)
(16756, 74, 89, 6, 94)
(16757, 8, 82, 4, 42)
(16758, 45, 79, 6, 21)
(16759, 17, 21, 4, 55)
(16760, 7, 50, 8, 41)
(16761, 17, 12, 6, 88)
(16762, 11, 77, 4, 97)
(16763, 90, 51, 8, 5)
(16764, 92, 23, 6, 4)
(16765, 19, 89, 8, 37)
(16766, 3, 37, 8, 99)
(16767, 61, 15, 6, 38)
(16768, 51, 85, 4, 64)
(16769, 70, 68, 6, 66)
(16770, 7, 85, 8, 20)
(16771, 93, 53, 4, 48)
(16772, 17, 83, 6, 15)
(16773, 13, 33, 8, 76)
(16774, 91, 84, 8, 16)
(16775, 63, 35, 6, 95)
(16776, 14, 8, 6, 23)
(16777, 43, 35, 4, 41)
(16778, 28, 70, 8, 53)
(16779, 46, 40, 4, 92)
(16780, 15, 5, 4, 88)
(16781, 65, 93, 6, 5)
(16782, 60, 37, 8, 48)
(16783, 4, 45, 8, 89)
(16784, 2, 13, 4, 96)
(16785, 30, 20, 8, 64)
(16786, 52, 38, 6, 88)
(16787, 46, 24, 8, 96)
(16788, 83, 74, 4, 90)
(16789, 35, 80, 6, 40)
(16790, 15, 89, 8, 83)
(16791, 27, 5, 6, 94)
(16792, 45, 17, 4, 47)
(16793, 89, 67, 6, 88)
(16794, 41, 60, 8, 94)
(16795, 13, 84, 8, 85)
(16796, 37, 57, 8, 64)
(16797, 96, 93, 6, 33)
(16798, 2, 93, 6, 37)
(16799, 44, 24, 4, 9)
(16800, 13, 47, 4, 92)
(16801, 27, 93, 6, 87)
(16802, 74, 47, 6, 44)
(16803, 71, 69, 4, 14)
(16804, 2, 24, 6, 11)
(16805, 65, 6, 6, 21)
(16806, 22, 32, 8, 85)
(16807, 71, 26, 4, 44)
(16808, 78, 98, 6, 63)
(16809, 97, 39, 8, 25)
(16810, 71, 13, 6, 58)
(16811, 12, 36, 4, 20)
(16812, 83, 9, 6, 3)
(16813, 14, 78, 4, 86)
(16814, 80, 78, 8, 84)
(16815, 30, 63, 8, 61)
(16816, 39, 69, 8, 56)
(16817, 35, 79, 6, 41)
(16818, 40, 50, 4, 90)
(16819, 91, 8, 8, 62)
(16820, 10, 71, 6, 91)
(16821, 53, 4, 8, 9)
(16822, 90, 36, 8, 14)
(16823, 86, 99, 6, 19)
(16824, 78, 87, 6, 38)
(16825, 72, 54, 8, 3)
(16826, 14, 1, 8, 2)
(16827, 65, 100, 6, 37)
(16828, 95, 17, 6, 88)
(16829, 68, 64, 8, 38)
(16830, 90, 1, 8, 50)
(16831, 89, 80, 6, 50)
(16832, 99, 87, 6, 85)
(16833, 64, 10, 4, 97)
(16834, 41, 63, 8, 9)
(16835, 75, 58, 8, 77)
(16836, 47, 9, 6, 63)
(16837, 42, 94, 4, 20)
(16838, 12, 27, 4, 14)
(16839, 36, 25, 6, 61)
(16840, 8, 71, 6, 76)
(16841, 10, 92, 8, 95)
(16842, 2, 54, 8, 79)
(16843, 34, 8, 8, 24)
(16844, 58, 40, 4, 50)
(16845, 8, 67, 4, 57)
(16846, 17, 76, 6, 91)
(16847, 97, 24, 8, 30)
(16848, 18, 22, 6, 92)
(16849, 76, 59, 8, 6)
(16850, 55, 17, 8, 8)
(16851, 36, 1, 4, 28)
(16852, 27, 46, 8, 66)
(16853, 19, 66, 8, 85)
(16854, 34, 52, 8, 60)
(16855, 28, 68, 6, 54)
(16856, 49, 92, 4, 25)
(16857, 6, 45, 4, 67)
(16858, 44, 21, 6, 91)
(16859, 83, 87, 6, 72)
(16860, 90, 5, 8, 57)
(16861, 62, 82, 8, 42)
(16862, 96, 2, 8, 43)
(16863, 91, 47, 6, 58)
(16864, 82, 100, 8, 33)
(16865, 35, 98, 4, 57)
(16866, 33, 68, 6, 41)
(16867, 13, 69, 8, 80)
(16868, 56, 61, 8, 26)
(16869, 71, 66, 8, 67)
(16870, 3, 46, 4, 20)
(16871, 80, 14, 8, 71)
(16872, 100, 31, 6, 97)
(16873, 35, 83, 6, 33)
(16874, 87, 68, 6, 11)
(16875, 15, 77, 6, 71)
(16876, 20, 83, 4, 3)
(16877, 52, 13, 8, 46)
(16878, 63, 84, 4, 96)
(16879, 56, 3, 8, 38)
(16880, 100, 52, 6, 86)
(16881, 88, 18, 8, 41)
(16882, 96, 48, 4, 37)
(16883, 47, 61, 8, 100)
(16884, 62, 24, 8, 45)
(16885, 58, 51, 8, 20)
(16886, 75, 96, 4, 89)
(16887, 17, 26, 6, 44)
(16888, 35, 2, 4, 6)
(16889, 37, 99, 8, 60)
(16890, 68, 50, 4, 82)
(16891, 19, 39, 8, 45)
(16892, 59, 80, 6, 96)
(16893, 98, 56, 6, 84)
(16894, 91, 63, 8, 96)
(16895, 46, 65, 6, 66)
(16896, 68, 93, 8, 16)
(16897, 59, 72, 4, 93)
(16898, 39, 16, 6, 63)
(16899, 52, 28, 4, 86)
(16900, 91, 59, 6, 65)
(16901, 5, 38, 6, 21)
(16902, 31, 73, 6, 26)
(16903, 86, 53, 8, 47)
(16904, 14, 67, 6, 37)
(16905, 29, 8, 4, 20)
(16906, 57, 14, 6, 3)
(16907, 71, 90, 6, 24)
(16908, 79, 56, 8, 40)
(16909, 91, 86, 4, 52)
(16910, 83, 49, 8, 1)
(16911, 20, 80, 8, 47)
(16912, 78, 3, 4, 54)
(16913, 46, 38, 8, 80)
(16914, 44, 70, 4, 36)
(16915, 1, 3, 6, 12)
(16916, 100, 89, 6, 85)
(16917, 43, 5, 8, 99)
(16918, 23, 10, 8, 95)
(16919, 69, 71, 8, 94)
(16920, 12, 91, 8, 11)
(16921, 68, 21, 4, 96)
(16922, 78, 17, 4, 85)
(16923, 7, 28, 6, 48)
(16924, 85, 100, 6, 68)
(16925, 21, 87, 6, 35)
(16926, 18, 82, 6, 25)
(16927, 99, 72, 8, 74)
(16928, 2, 56, 8, 40)
(16929, 71, 84, 4, 60)
(16930, 55, 94, 4, 38)
(16931, 39, 97, 6, 27)
(16932, 50, 14, 4, 29)
(16933, 52, 84, 8, 3)
(16934, 83, 2, 4, 98)
(16935, 18, 45, 4, 40)
(16936, 4, 54, 6, 44)
(16937, 21, 92, 4, 25)
(16938, 68, 10, 8, 24)
(16939, 96, 83, 8, 81)
(16940, 7, 74, 4, 48)
(16941, 22, 86, 8, 61)
(16942, 24, 23, 8, 88)
(16943, 94, 41, 4, 34)
(16944, 55, 92, 6, 67)
(16945, 56, 51, 8, 72)
(16946, 81, 96, 8, 63)
(16947, 68, 10, 4, 42)
(16948, 37, 74, 6, 56)
(16949, 82, 38, 8, 73)
(16950, 48, 91, 6, 78)
(16951, 85, 43, 4, 67)
(16952, 43, 97, 4, 50)
(16953, 37, 7, 4, 4)
(16954, 24, 2, 4, 15)
(16955, 85, 52, 6, 36)
(16956, 74, 26, 4, 68)
(16957, 15, 32, 8, 49)
(16958, 78, 95, 4, 28)
(16959, 13, 26, 8, 55)
(16960, 57, 66, 8, 63)
(16961, 90, 59, 8, 61)
(16962, 42, 43, 8, 12)
(16963, 45, 2, 8, 49)
(16964, 53, 42, 4, 5)
(16965, 63, 24, 4, 74)
(16966, 5, 89, 8, 78)
(16967, 89, 40, 6, 29)
(16968, 70, 16, 4, 28)
(16969, 19, 80, 8, 20)
(16970, 16, 54, 4, 73)
